carbon_emissions_total,discomfort_proportion,ramping_average,daily_one_minus_load_factor_average,daily_peak_average,annual_peak_average,one_minus_thermal_resilience_proportion,power_outage_normalized_unserved_energy_total,average_score
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.6093424076836735}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8765168541964635}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.820408890864502}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.9802478157707347}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.448154824159086}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.2563462578567008}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': 0.7984126984126984}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': 0.7456963890172595}","{'display_name': 'Score', 'weight': None, 'value': 1.1433926}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.647614425612509}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.9027315705297569}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.9116626611837044}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 1.0234781202826293}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.5536831664805253}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.1684736258869248}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': 0.7047619047619048}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': 0.7458494773793838}","{'display_name': 'Score', 'weight': None, 'value': 1.1524699}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.5770451346710275}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8805189772639204}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.9138765530839326}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 1.0061190228580328}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.4462454767280837}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.5203154954760336}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': 0.7714285714285714}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': 0.7393560315348603}","{'display_name': 'Score', 'weight': None, 'value': 1.1649697}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.6125560556992022}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8956842312922294}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 3.025122592376582}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 1.0249209687385885}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.5443776137153848}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.223211045944276}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': 0.8206349206349207}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': 0.7280945521564351}","{'display_name': 'Score', 'weight': None, 'value': 1.1735928}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.599058735927242}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8965446137731652}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.871845369069186}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.9945483797314272}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.4492049463877639}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.0925503003559731}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': 0.8174603174603176}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': 0.7228578169161001}","{'display_name': 'Score', 'weight': None, 'value': 1.1405282}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.609904898261161}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8887235526621716}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.8021493954770036}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 1.004602801049445}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.5046725953524327}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.2808333043954176}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': 0.7507936507936508}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': 0.692344492279195}","{'display_name': 'Score', 'weight': None, 'value': 1.1384976}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.615488913904615}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.9071487955584677}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.84646464939943}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.9959579907171614}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.4766476334851273}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.1265532769197937}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': 0.9079365079365079}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': 0.6738826559516579}","{'display_name': 'Score', 'weight': None, 'value': 1.1543882}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.6062660439640244}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8947667796307647}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.9380762759358}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 1.0007991943915984}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.5016212430581515}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.518582827956974}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': 0.8396825396825397}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': 0.7443064709763804}","{'display_name': 'Score', 'weight': None, 'value': 1.188586}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.627033916257561}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.9021694508441778}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.830898584539629}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 1.0099510588381926}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.5582641907476589}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.3106147078164898}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': 0.7253968253968255}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': 0.7767133935748882}","{'display_name': 'Score', 'weight': None, 'value': 1.1619003}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.5821516318411275}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8814992519944856}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.9200282244030897}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 1.0167713830452647}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.4845874077615784}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.4443359484502756}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': 0.7507936507936508}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': 0.6608050504545643}","{'display_name': 'Score', 'weight': None, 'value': 1.149334}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.5869340918776969}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8906906779959559}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.9485505166534423}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 1.0431157545923038}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.5486690253715247}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.3789011119375292}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': 0.8412698412698413}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': 0.683304958713813}","{'display_name': 'Score', 'weight': None, 'value': 1.1735296}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.5980293471194276}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8907317772000404}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.8768322827820487}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 1.0224065716214266}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.4819291190049784}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.214043336206655}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': 0.815873015873016}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': 0.6943147133948129}","{'display_name': 'Score', 'weight': None, 'value': 1.1481915}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.547447333777879}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8913948835013703}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.846601472312655}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 1.0207396057634361}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.4606391077312395}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.3246846673386077}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': 0.7730158730158729}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': 0.6419289653291562}","{'display_name': 'Score', 'weight': None, 'value': 1.1333548}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.5741239499550481}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8956605111801578}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.888005251246822}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 1.0095019978463593}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.480860727440318}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.2884725149897762}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': 0.8650793650793651}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': 0.6463447065876496}","{'display_name': 'Score', 'weight': None, 'value': 1.1528373}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.5735163403279262}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8857730995140899}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.772452239206783}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 1.0072799493017164}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.4536784058821048}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.230546303989114}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': 0.7936507936507936}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': 0.7411399286379718}","{'display_name': 'Score', 'weight': None, 'value': 1.138099}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.5535260793539762}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8858520099859323}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.7398027783559744}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.9812577220204777}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.414141917453348}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.5497353584379172}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': 0.8174603174603176}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': 0.7502916547681046}","{'display_name': 'Score', 'weight': None, 'value': 1.1576414}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.5608456749482522}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8912827413873682}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.7549888823756916}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 1.003694181097789}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.4043861050414952}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.1566657107874776}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': 0.8174603174603176}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': 0.6991339844717245}","{'display_name': 'Score', 'weight': None, 'value': 1.1249387}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.5803663683468143}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8919679238326065}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.728183607078846}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 1.0038471058236935}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.4784806711714176}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.6484574822959859}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': 0.7730158730158729}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': 0.6981683815100584}","{'display_name': 'Score', 'weight': None, 'value': 1.1607273}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.5430170009576358}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8742925652714074}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.6960135752124548}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 1.0138732738756793}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.4634491949835982}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.4126874739431825}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': 0.7952380952380952}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': 0.636698185351167}","{'display_name': 'Score', 'weight': None, 'value': 1.1253316}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.5726289208861228}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8920895774766967}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.7842021775730093}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 1.0154965925707646}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.501333844354297}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.2812306952188086}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': 0.8412698412698413}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': 0.7980534519449769}","{'display_name': 'Score', 'weight': None, 'value': 1.164458}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.5360210302485884}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8702716539963692}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.7677068813832975}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 1.0354973970741934}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.4279505682477276}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.3421587553969279}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': 0.7984126984126984}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': 0.7280364822341973}","{'display_name': 'Score', 'weight': None, 'value': 1.1366494}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.5818858281629502}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8933414592331124}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.756847318558681}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.9920499935217318}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.430744346039362}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.5371504357937362}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': 0.7253968253968255}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': 0.7112332802902098}","{'display_name': 'Score', 'weight': None, 'value': 1.145445}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.544960430327882}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8960679804320818}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.8206711607651034}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.9963063157584959}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.3834020596182406}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.2743682406981125}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': 0.7968253968253968}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': 0.6529214433313805}","{'display_name': 'Score', 'weight': None, 'value': 1.1263845}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.527786425130287}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8798640908034073}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 3.0762138527020073}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 1.049163332335059}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.4956858251718392}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.3237390144451995}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': 0.7253968253968255}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': 0.709297277154994}","{'display_name': 'Score', 'weight': None, 'value': 1.1528021}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.5538718581010837}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8700506577046916}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.8976483104797195}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 1.0336131054253013}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.4803101767917985}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.227949502412997}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': 0.815873015873016}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': 0.7416303318536368}","{'display_name': 'Score', 'weight': None, 'value': 1.1479919}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.5363706427030521}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8936256308727827}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.713070581680785}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 1.0129072455762416}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.4008528866265668}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.2397164686082738}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': 0.7714285714285714}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': 0.7431131181679399}","{'display_name': 'Score', 'weight': None, 'value': 1.126397}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.5725708064688761}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.897339002674971}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.8193531821484203}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 1.0498639866516435}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.528147152481056}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.2831282800034776}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': 0.8412698412698413}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': 0.7054991768951594}","{'display_name': 'Score', 'weight': None, 'value': 1.1595111}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.594617796145881}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.898895488246802}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.8331266540195843}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.9803118217950164}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.3977479889878206}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.1129024090872666}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': 0.8190476190476191}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': 0.7855429248534299}","{'display_name': 'Score', 'weight': None, 'value': 1.1441257}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.6239934693859552}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.9022456605111802}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.621399810365936}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.9835431717137225}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.4422398350233248}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.3320039301239202}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': 0.8412698412698413}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': 0.7497380460616193}","{'display_name': 'Score', 'weight': None, 'value': 1.1501632}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.5567010502438123}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8743353084436554}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.711514191343223}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 1.0178082364772914}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.4321020845113077}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.0785254028334523}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': 0.8634920634920635}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': 0.6554698892393523}","{'display_name': 'Score', 'weight': None, 'value': 1.1138113}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.581684199763967}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8972866305463376}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 3.0305243267432185}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.9996672423122845}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.4715729067365315}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.3005565591798083}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': 0.8873015873015873}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': 0.7908879225961495}","{'display_name': 'Score', 'weight': None, 'value': 1.1892569}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.6113733427785693}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8973813935683269}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.8100584206257415}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.9818273979502118}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.440851564209902}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.5710945147979793}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': 0.8412698412698413}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': 0.715417564090396}","{'display_name': 'Score', 'weight': None, 'value': 1.1741422}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.5262370839043289}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8875018494641838}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 3.0728280510304264}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 1.0726504691649859}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.5071403109447905}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.2490410323659231}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': 0.861904761904762}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': 0.6097543160463643}","{'display_name': 'Score', 'weight': None, 'value': 1.1572475}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.530518486299881}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8775512624501233}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.912892763291939}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 1.0244949214381742}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.457456229580294}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.2535459323193128}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': 0.7523809523809524}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': 0.7555759580122671}","{'display_name': 'Score', 'weight': None, 'value': 1.14114}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.5516842224169072}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8740356365327302}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.964003565108902}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 1.0653466227599926}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.5321681127695488}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.4889179379678774}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': 0.8412698412698413}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': 0.7592352194224979}","{'display_name': 'Score', 'weight': None, 'value': 1.1862376}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.5440820781523883}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8831714024692402}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.936088243874631}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 1.0406336614276723}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.4750169004121314}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.1864576921929635}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': 0.8174603174603176}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': 0.7057896695712947}","{'display_name': 'Score', 'weight': None, 'value': 1.1457119}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.5728069596440646}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8785567838346262}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.9055648622687533}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 1.0482430429691196}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.5300620271151106}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.3674713629783297}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': 0.7968253968253968}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': 0.695259233136628}","{'display_name': 'Score', 'weight': None, 'value': 1.158511}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.584583069137139}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8923420440160733}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.841065425252377}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 1.0205330836763247}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.4814771792362633}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.5478435324378637}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': 0.7952380952380952}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': 0.7599209664286463}","{'display_name': 'Score', 'weight': None, 'value': 1.1762537}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.5561214809461934}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8948351217358425}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.805439414213937}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 1.0587461862229854}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.5375181498792942}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.294242896832261}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': 0.8634920634920635}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': 0.6868271177065904}","{'display_name': 'Score', 'weight': None, 'value': 1.1588066}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.5553642569588833}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8873771427363616}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.866661942004696}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 1.0176327084186365}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.4346639031504673}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.083134396811218}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': 0.8634920634920634}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': 0.6840656574094567}","{'display_name': 'Score', 'weight': None, 'value': 1.1340402}"
