carbon_emissions_total,discomfort_proportion,ramping_average,daily_one_minus_load_factor_average,daily_peak_average,annual_peak_average,one_minus_thermal_resilience_proportion,power_outage_normalized_unserved_energy_total,average_score
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.8040915328226417}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8881220211792907}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.599391978923544}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8751880347607919}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.4165669164253254}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.377895451201081}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.917024}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.7567527209584277}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8883655944652259}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.7209760598530357}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8900296816388052}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.420431107953453}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.3838159514501482}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.923329}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.725387567241303}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8906664571412595}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.7390710133763294}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8854841867301437}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.3748175435459}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.1395567213243292}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.9001584}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.7841909835681335}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8797154512836322}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.6689481802392803}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8859784696049104}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.4601718892840267}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.4972139327783907}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.93075716}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.816446793605537}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.904836415043877}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.715942382979649}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8894060661247721}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.4776041692759851}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.314590775096023}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.9329114}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.7743579429457228}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8828788602195369}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.8480883578074048}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8787406069517437}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.4074162904633756}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.1972047316638972}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.91715825}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.7888723706955572}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8946262513863656}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.621240010426902}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.9050464531451766}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.4551842088261893}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.2160717900832003}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.9120908}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.7922650992911817}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8762198454773716}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.509444978670679}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.796863784658292}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.2814208456472855}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.086296501466976}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.8676444}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.762536895406698}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8926020424716024}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.4725475234586627}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8378467380082757}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.3174011991219188}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.0582316969356524}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.8704863}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.7744763964689743}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8783432958181395}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.927511191883974}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8921831625102709}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.4445721555948015}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.5216032548267384}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.94989085}"
